t,mean,lwr,upr,mean_baseline,lwr_baseline,upr_baseline,mean_smooth,lwr_smooth,upr_smooth,mean_baseline_smooth,lwr_baseline_smooth,upr_baseline_smooth,test
1.5416666666666667,2.035,0,5,14.041,8,21,2.0353240659067224,-0.04840021469818284,4.5541032329252,13.964708632681438,8.042883655120736,20.148805315536425,pcr
1.5,1.966,0,4,13.782,8,20,1.9597629545897535,-0.05697756104011459,4.42890942210454,13.963486287882828,8.040778698791868,20.144410292384606,pcr
1.4583333333333335,1.845,0,4,14.008,9,20,1.8842019550418612,-0.060133861984684345,4.306628740293626,13.962540250903034,8.038535365755989,20.13848088555989,pcr
1.4166666666666667,1.825,0,4,14.18,8,21,1.8078021446486763,-0.04866493267664426,4.181918760812939,13.961566375579707,8.035630988317834,20.130378554971315,pcr
1.375,1.794,0,4,14,8,20,1.7315534290817585,-0.030676731902941092,4.056962989469445,13.960613296279767,8.032315628040724,20.120904815940314,pcr
1.3333333333333335,1.691,0,4,13.864,8,20,1.6564457140126658,-0.014275218450521716,3.9339449320701028,13.959729647370137,8.02883934648797,20.110861183788288,pcr
1.2916666666666667,1.601,0,4,14.038,8,20.049999999999955,1.583468905112957,-0.007566351106332731,3.815048094421873,13.958964063217724,8.025452205222878,20.101049173836646,pcr
1.25,1.436,0,4,13.795,8,20,1.5111785708100163,-0.006856294855354284,3.7019240862066325,13.958365178189458,8.022404265808767,20.092270301406824,pcr
1.2083333333333335,1.444,0,4,13.895,8,20,1.4384502254407585,-0.004202896539287302,3.5927792855194816,13.957981626652256,8.019945589808943,20.08532608182022,pcr
1.1666666666666667,1.366,0,3,13.74,8,20,1.3667536935410376,-0.0013396377301598404,3.484629350787214,13.957862042973035,8.018326238786727,20.081018030398255,pcr
1.125,1.338,0,3.0499999999999545,14.039,8,20.049999999999955,1.2975587996467073,0,3.374489940436625,13.958055061518714,8.017796274305423,20.080147662462338,pcr
1.0833333333333335,1.254,0,3,13.802,8,20,1.229306931421117,0,3.2655418835176544,13.958425658856747,8.017919300533368,20.081215681714372,pcr
1.0416666666666667,1.136,0,3,13.987,8,20,1.1603832591336543,0,3.1610142922582307,13.958828103575602,8.018127502013874,20.082332062977855,pcr
1,1.104,0,3,13.935,8,20,1.092173281229234,0,3.05799524985214,13.959294968073733,8.018473810872715,20.083712228256633,pcr
0.9583333333333335,0.952,0,3,13.832,8,20,1.0260624961527698,0,2.953572839493167,13.95985882474958,8.019011159235676,20.085571599554537,pcr
0.916666666666667,0.972,0,3,13.931,8,20,0.9634364023491755,0,2.8448351443750943,13.96055224600158,8.019792479228531,20.088125598875394,pcr
0.875,0.9,0,3,14.001,8,20,0.9026632591587835,0,2.727819460391666,13.961407804228193,8.020870702977065,20.091589648223046,pcr
0.8333333333333335,0.875,0,3,13.929,8,20,0.8422781292986267,0,2.6049735788073765,13.962458071827854,8.022298762607054,20.096179169601324,pcr
0.791666666666667,0.773,0,3,14.114,8,20,0.7839167162786658,0,2.4830013258721326,13.963735621199012,8.024129590244277,20.102109585014063,pcr
0.75,0.696,0,2,13.993,8,20,0.7292147236088623,0,2.368606527835843,13.96527302474011,8.026416118014515,20.109596316465097,pcr
0.7083333333333335,0.707,0,2,13.867,8,20,0.6776494104652615,0,2.2585034725855087,13.967007273284999,8.029062781185862,20.118248012219485,pcr
0.666666666666667,0.62,0,2,13.928,8,20,0.6278088958681377,0,2.1465996771003617,13.968862902532356,8.031948923583558,20.12757449717617,pcr
0.625,0.588,0,2,14.033,8,20,0.5799951730937976,0,2.0353888112686613,13.970853802177869,8.035089840169091,20.137642958289852,pcr
0.5833333333333335,0.51,0,2,13.832,8,20.049999999999955,0.5345102354185498,0,1.9273645449786676,13.972993861917232,8.038500825903958,20.14852058251521,pcr
0.541666666666667,0.469,0,2,13.947,8,20,0.49165607611870144,0,1.8250205481186395,13.975296971446125,8.042197175749646,20.16027455680693,pcr
0.5,0.471,0,2,14.007,8,20,0.45118446622954783,0,1.726708176082876,13.977777020460254,8.046194184667646,20.172972068119698,pcr
0.4583333333333335,0.411,0,2,14.267,8,21,0.41276004921669546,0,1.6296944669226034,13.980447898655296,8.050507147619454,20.186680303408203,pcr
0.41666666666666696,0.331,0,1,14.126,8,20,0.3765541270019158,0,1.5348466145114654,13.983323495726944,8.055151359566562,20.20146644962713,pcr
0.375,0.32,0,1,13.967,8,20,0.34273800150698064,0,1.4430318127231057,13.986417701370888,8.060142115470457,20.217397693731165,pcr
0.3333333333333335,0.305,0,1,14.037,8,20,0.31127151793631713,0,1.3540062069818712,13.989747078802216,8.065525550711518,20.234624128481183,pcr
0.29166666666666696,0.286,0,1,14.018,8,20,0.2820182743541974,0,1.2670744858833531,13.993309797507886,8.071322572756689,20.253194108133897,pcr
0.25,0.243,0,1,13.898,8,20,0.2550052019721619,0,1.1824266580580658,13.997092156591396,8.077510634697331,20.27302221188776,pcr
0.20833333333333348,0.243,0,1,13.79,8,20,0.23025923200175205,0,1.1002527321365256,14.001080455156249,8.084067189624795,20.294023018941218,pcr
0.16666666666666696,0.202,0,1,14.08,8,20,0.20780729565450837,0,1.020742716749247,14.00526099230594,8.090969690630441,20.31611110849271,pcr
0.125,0.177,0,1,13.937,8,21,0.18775337118219554,0,0.9447501241445717,14.009620067143969,8.098195590805622,20.339201059740688,pcr
0.08333333333333348,0.197,0,1,14.104,9,21,0.17011258314537864,0,0.8724535349186883,14.014143978773832,8.105722343241695,20.363207451883603,pcr
0.04166666666666696,0.149,0,1,13.973,8,21,0.1547785822187977,0,0.8030305602238771,14.018819026299035,8.113527401030014,20.3880448641199,pcr
-0,0.161,0,1,14.052,8,20,0.14164501907719304,0,0.7356588112124194,14.023631508823069,8.121588217261934,20.413627875648025,pcr
3,6.781,3,11,13.993,8,20,6.697757304467339,3.072417773314876,11.047139478730434,13.92871753512588,7.9947213776092605,20.13964376440444,rapid
2.9583333333333335,6.542,3,11,13.939,8,21,6.62464710380555,3.0068748640753613,10.959304451811313,13.929609524426517,7.9948899024607165,20.146861041058184,rapid
2.9166666666666665,6.536,3,11,13.822,8,20,6.551538126822494,2.941454716643434,10.870851499052884,13.930475680053995,7.995074379886961,20.15384563063767,rapid
2.875,6.451,3,11,13.975,8,20,6.478424137201855,2.8768979823281042,10.782374530300265,13.931337576831242,7.995286232838126,20.16062415681323,rapid
2.8333333333333335,6.383,3,11,13.99,8,20,6.405298898627311,2.8139453124383778,10.694467455398557,13.932216789581192,7.995536884264341,20.167223243255226,rapid
2.7916666666666665,6.408,3,11,13.993,8,20,6.332154928585396,2.752542618722663,10.607054760806248,13.933134893126782,7.995837757115735,20.17366951363398,rapid
2.75,6.151,2,10,14.047,8,21,6.258999144776634,2.691978020245659,10.519540425812504,13.934113462290947,7.996200274342442,20.179989591619844,rapid
